0121_2018_177,16:49,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:50,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:51,69,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:52,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:53,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:54,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:55,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:56,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:57,71,19,food,Shabuya Los Angeles,eating
0121_2018_177,16:58,73,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:59,72,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:00,78,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:01,79,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:02,76,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:03,69,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:04,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:05,71,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:06,73,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:07,72,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:08,72,21,food,Shabuya Los Angeles,eating
0121_2018_177,17:09,80,8,food,Shabuya Los Angeles,eating
0121_2018_177,17:10,72,7,food,Shabuya Los Angeles,eating
0121_2018_177,17:11,68,36,food,Shabuya Los Angeles,eating
0121_2018_177,17:12,63,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:13,62,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:14,66,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:15,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:16,65,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:17,66,0,food,Shabuya Los Angeles,eating
0121_2018_177,17:18,67,7,food,Shabuya Los Angeles,eating
0125_2018_141,11:42,64,0,food,Imari,eating
0125_2018_141,11:43,58,0,food,Imari,eating
0125_2018_141,11:44,60,13,food,Imari,eating
0125_2018_141,11:45,62,0,food,Imari,eating
0125_2018_141,11:46,62,0,food,Imari,eating
0125_2018_141,11:47,62,0,food,Imari,eating
0125_2018_141,11:48,62,0,food,Imari,eating
0125_2018_141,11:49,63,0,food,Imari,eating
0125_2018_141,11:50,65,0,food,Imari,eating
0125_2018_141,11:51,68,0,food,Imari,eating
0125_2018_141,11:52,73,0,food,Imari,eating
0125_2018_141,11:53,74,0,food,Imari,eating
0125_2018_141,11:54,73,0,food,Imari,eating
0125_2018_141,11:55,72,0,food,Imari,eating
0125_2018_141,11:56,71,0,food,Imari,eating
0125_2018_141,11:57,68,0,food,Imari,eating
0125_2018_141,11:58,67,0,food,Imari,eating
0125_2018_141,11:59,68,0,food,Imari,eating
0125_2018_141,12:00,68,0,food,Imari,eating
0125_2018_141,12:01,65,0,food,Imari,eating
0125_2018_141,12:02,69,0,food,Imari,eating
0125_2018_141,12:03,71,0,food,Imari,eating
0125_2018_141,12:04,74,0,food,Imari,eating
0125_2018_141,12:05,76,0,food,Imari,eating
0125_2018_141,12:06,71,0,food,Imari,eating
0125_2018_141,12:07,72,0,food,Imari,eating
0125_2018_141,12:08,67,0,food,Imari,eating
0125_2018_141,12:09,74,0,food,Imari,eating
0125_2018_141,12:10,76,0,food,Imari,eating
0125_2018_141,12:11,76,0,food,Imari,eating
0125_2018_141,12:12,74,0,food,Imari,eating
0125_2018_141,12:13,73,0,food,Imari,eating
0125_2018_141,12:14,73,0,food,Imari,eating
0125_2018_141,12:15,70,0,food,Imari,eating
0125_2018_141,12:16,69,0,food,Imari,eating
0125_2018_141,12:17,71,65,food,Imari,eating
0125_2018_141,12:18,71,9,food,Imari,eating
0125_2018_141,12:19,69,0,food,Imari,eating
0125_2018_141,12:20,62,0,food,Imari,eating
0126_2018_218,19:28,55,0,food,Benihana,eating
0126_2018_218,19:29,55,0,food,Benihana,eating
0126_2018_218,19:30,58,7,food,Benihana,eating
0126_2018_218,19:31,59,0,food,Benihana,eating
0126_2018_218,19:32,58,0,food,Benihana,eating
0126_2018_218,19:33,59,8,food,Benihana,eating
0126_2018_218,19:34,60,0,food,Benihana,eating
0126_2018_218,19:35,59,0,food,Benihana,eating
0126_2018_218,19:36,58,0,food,Benihana,eating
0126_2018_218,19:37,57,0,food,Benihana,eating
0126_2018_218,19:38,56,0,food,Benihana,eating
0126_2018_218,19:39,61,0,food,Benihana,eating
0126_2018_218,19:40,62,0,food,Benihana,eating
0126_2018_218,19:41,60,0,food,Benihana,eating
0126_2018_218,19:42,58,0,food,Benihana,eating
0126_2018_218,19:43,58,0,food,Benihana,eating
0126_2018_218,19:44,57,0,food,Benihana,eating
0126_2018_218,19:45,61,0,food,Benihana,eating
0126_2018_218,19:46,66,0,food,Benihana,eating
0126_2018_218,19:47,63,0,food,Benihana,eating
0126_2018_218,19:48,62,0,food,Benihana,eating
0126_2018_218,19:49,63,0,food,Benihana,eating
0126_2018_218,19:50,64,0,food,Benihana,eating
0126_2018_218,19:51,63,0,food,Benihana,eating
0126_2018_218,19:52,63,0,food,Benihana,eating
0126_2018_218,19:53,62,0,food,Benihana,eating
0126_2018_218,19:54,60,0,food,Benihana,eating
0126_2018_218,19:55,58,0,food,Benihana,eating
0126_2018_218,19:56,58,0,food,Benihana,eating
0126_2018_218,19:57,54,0,food,Benihana,eating
0126_2018_218,19:58,54,0,food,Benihana,eating
0126_2018_218,19:59,62,9,food,Benihana,eating
0126_2018_218,20:00,64,0,food,Benihana,eating
0126_2018_218,20:01,58,0,food,Benihana,eating
0126_2018_218,20:02,58,0,food,Benihana,eating
0126_2018_218,20:03,56,0,food,Benihana,eating
0126_2018_218,20:04,62,0,food,Benihana,eating
0126_2018_218,20:05,59,0,food,Benihana,eating
0126_2018_218,20:06,61,0,food,Benihana,eating
0126_2018_218,20:07,59,0,food,Benihana,eating
0126_2018_218,20:08,58,0,food,Benihana,eating
0126_2018_218,20:09,61,0,food,Benihana,eating
0126_2018_218,20:10,61,0,food,Benihana,eating
0126_2018_218,20:11,59,0,food,Benihana,eating
0126_2018_218,20:12,58,0,food,Benihana,eating
0126_2018_218,20:13,61,0,food,Benihana,eating
0126_2018_218,20:14,62,0,food,Benihana,eating
0126_2018_218,20:15,66,0,food,Benihana,eating
0126_2018_218,20:16,67,0,food,Benihana,eating
0126_2018_218,20:17,62,0,food,Benihana,eating
0126_2018_218,20:18,61,0,food,Benihana,eating
0126_2018_218,20:19,65,0,food,Benihana,eating
0126_2018_218,20:20,66,0,food,Benihana,eating
0126_2018_218,20:21,68,0,food,Benihana,eating
0126_2018_218,20:22,64,0,food,Benihana,eating
0126_2018_218,20:23,64,0,food,Benihana,eating
0126_2018_218,20:24,66,0,food,Benihana,eating
0126_2018_218,20:25,65,0,food,Benihana,eating
0126_2018_218,20:26,65,0,food,Benihana,eating
0126_2018_218,20:27,65,0,food,Benihana,eating
0126_2018_218,20:28,67,0,food,Benihana,eating
0126_2018_218,20:29,67,0,food,Benihana,eating
0126_2018_218,20:30,65,0,food,Benihana,eating
0126_2018_218,20:31,70,0,food,Benihana,eating
0126_2018_218,20:32,72,0,food,Benihana,eating
0126_2018_218,20:33,72,0,food,Benihana,eating
0126_2018_218,20:34,70,0,food,Benihana,eating
0126_2018_218,20:35,68,0,food,Benihana,eating
0126_2018_218,20:36,69,0,food,Benihana,eating
0126_2018_218,20:37,68,0,food,Benihana,eating
0126_2018_218,20:38,69,0,food,Benihana,eating
0126_2018_218,20:39,73,0,food,Benihana,eating
0126_2018_218,20:40,68,0,food,Benihana,eating
0126_2018_218,20:41,72,0,food,Benihana,eating
0126_2018_218,20:42,78,0,food,Benihana,eating
0126_2018_218,20:43,78,0,food,Benihana,eating
0126_2018_218,20:44,79,0,food,Benihana,eating
0126_2018_218,20:45,78,0,food,Benihana,eating
0126_2018_218,20:46,76,0,food,Benihana,eating
0126_2018_218,20:47,74,0,food,Benihana,eating
0126_2018_218,20:48,78,0,food,Benihana,eating
0126_2018_218,20:49,74,0,food,Benihana,eating
0126_2018_218,20:50,74,0,food,Benihana,eating
0126_2018_218,20:51,76,32,food,Benihana,eating
0126_2018_218,20:52,85,99,food,Benihana,eating
0202_2018_215,18:30,65,0,food,HiroNori Craft Ramen,eating
